gene	pc_outlier	pd_outlier	sample_id	expression_in_log2tpm1	pc_high	is_top_5	SS18_fusion_partner	cluster	histology	num_total_samples	Is_a_cancer_gene?	Is a TH druggable gene?	n_ss_samples_with_upoutlier	pct_ss_samples_with_upoutlier
MAP3K12	pc_up	NA	THR39_1372_S01	6.59946657883	6.48319816589	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
MBTPS1	pc_up	NA	TCGA-X6-A8C7-01	7.23122542962	7.04618883133	top5	SSX1	1	biphasic	36	FALSE	FALSE	5	13.88888888888889
MBTPS1	pc_up	NA	THR39_1360_S01	7.23189316165	7.0463113784800004	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MBTPS1	pc_up	NA	THR39_1375_S01	7.06112813512	7.0463113784800004	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MBTPS1	pc_up	NA	THR39_1368_S01	7.18428029442	7.0463113784800004	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
MBTPS1	pc_up	NA	THR39_1369_S01	7.05419729439	7.0463113784800004	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
MIA	pc_up	NA	TCGA-MJ-A850-01	6.17074799028	5.40115308762	top5	SSX1	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
MIA	pc_up	NA	TCGA-DX-A7EO-01	6.63636220128	5.40115308762	top5	SSX2	2	biphasic	36	FALSE	FALSE	5	13.88888888888889
MIA	pc_up	NA	THR39_1371_S01	7.91037290253	5.40622663498	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
MIA	pc_up	NA	THR31_1386_S01	8.2466456031	5.40622663498	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MIA	pc_up	NA	TCGA-DX-A7EQ-01	9.6104447781	5.40115308762	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
MN1	pc_up	NA	TCGA-DX-AB3B-01	5.96968521905	4.85325431824	top5	SSX1	2	monophasic	36	TRUE	FALSE	5	13.88888888888889
MN1	pc_up	NA	THR39_1360_S01	6.64472154722	4.85325431824	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
MN1	pc_up	NA	THR31_1386_S01	6.53729606709	4.85325431824	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
MN1	pc_up	NA	THR39_1368_S01	6.25795349455	4.85325431824	top5	SSX2	1	NA	36	TRUE	FALSE	5	13.88888888888889
MN1	pc_up	NA	THR39_1369_S01	5.67750824226	4.85325431824	top5	SSX2	1	NA	36	TRUE	FALSE	5	13.88888888888889
MORF4L1	pc_up	NA	TH03_0112_S01	9.85113998315	9.68929576874	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MORF4L1	pc_up	NA	TH03_0112_S02	10.0302808947	9.68929576874	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MORF4L1	pc_up	NA	THR31_1386_S01	9.84362274835	9.6894197464	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MORF4L1	pc_up	NA	THR31_1392_S01	9.95423993962	9.6894197464	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
MORF4L1	pc_up	NA	TH27_0976_S01	9.71515550249	9.68929576874	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
NAP1L1	pc_up	NA	TCGA-WK-A8XT-01	10.2487847823	10.074798584	top5	SSX2	1	monophasic	36	FALSE	FALSE	5	13.88888888888889
NAP1L1	pc_up	NA	THR39_1363_S01	10.3701642805	10.074760437	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NAP1L1	pc_up	NA	THR39_1376_S01	10.3470898097	10.074760437	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NAP1L1	pc_up	NA	THR39_1368_S01	10.1304933424	10.074760437	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
NAP1L1	pc_up	NA	THR39_1374_S01	10.5364803597	10.074760437	top5	SSX2	3	NA	36	FALSE	FALSE	5	13.88888888888889
NFATC4	pc_up	NA	TCGA-DX-A7EO-01	8.60151589336	8.29782772064	top5	SSX2	2	biphasic	36	FALSE	FALSE	5	13.88888888888889
NFATC4	pc_up	NA	TCGA-DX-A7ER-01	8.79075873251	8.29782772064	top5	SSX2	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
NFATC4	pc_up	NA	TH03_0156_S01	8.62556273997	8.29782772064	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NFATC4	pc_up	NA	THR39_1378_S01	8.69216213656	8.2980890274	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
NFATC4	pc_up	NA	TCGA-DX-A7EQ-01	9.84167202528	8.29782772064	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
NFYC	pc_up	NA	TCGA-X6-A8C7-01	6.87701521501	6.63156318665	top5	SSX1	1	biphasic	36	FALSE	FALSE	5	13.88888888888889
NFYC	pc_up	NA	TH03_0112_S01	7.06069593169	6.63156318665	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
NFYC	pc_up	NA	TH03_0112_S02	6.71534429536	6.63156318665	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
NFYC	pc_up	NA	THR39_1364_S01	6.75608924737	6.63174676895	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NFYC	pc_up	NA	THR31_1386_S01	6.88178695937	6.63174676895	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
NOB1	pc_up	NA	TCGA-FX-A8OO-01	7.27175793965	7.10928487778	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	5	13.88888888888889
NOB1	pc_up	NA	TCGA-WK-A8XT-01	7.18831688293	7.10928487778	top5	SSX2	1	monophasic	36	FALSE	FALSE	5	13.88888888888889
NOB1	pc_up	NA	THR39_1363_S01	7.30314143786	7.10965251923	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NOB1	pc_up	NA	THR39_1370_S01	7.49345520093	7.10965251923	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NOB1	pc_up	NA	THR31_1393_S01	7.26068435638	7.10965251923	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
NRP2	pc_up	NA	THR39_1366_S01	9.30282167643	8.16726875305	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
NRP2	pc_up	NA	THR39_1367_S01	9.3214546329	8.16726875305	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
NRP2	pc_up	NA	THR39_1371_S01	8.53671346601	8.16726875305	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
NRP2	pc_up	NA	THR31_1386_S01	8.30843004904	8.16726875305	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
NRP2	pc_up	NA	THR31_1392_S01	8.30432850306	8.16726875305	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
PAX3	pc_up	NA	TCGA-X6-A8C7-01	7.14084973707	0.354983299971	top5	SSX1	1	biphasic	36	TRUE	FALSE	5	13.88888888888889
PAX3	pc_up	NA	TCGA-DX-A7EO-01	6.26693977133	0.354983299971	top5	SSX2	2	biphasic	36	TRUE	FALSE	5	13.88888888888889
PAX3	pc_up	NA	THR39_1365_S01	6.45038647903	0.368514418602	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
PAX3	pc_up	NA	THR39_1375_S01	7.34056226903	0.368514418602	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
PAX3	pc_up	NA	TH27_0976_S01	7.19308176523	0.354983299971	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
PAX7	pc_up	NA	TCGA-X6-A8C7-01	6.04726223025	0.071774750948	top5	SSX1	1	biphasic	36	TRUE	FALSE	5	13.88888888888889
PAX7	pc_up	NA	THR39_1365_S01	6.48735771531	0.071774750948	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
PAX7	pc_up	NA	THR39_1375_S01	5.85598969731	0.071774750948	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
PAX7	pc_up	NA	THR39_1377_S01	5.73416766115	0.071774750948	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
PAX7	pc_up	NA	THR39_1369_S01	6.48590979154	0.071774750948	top5	SSX2	1	NA	36	TRUE	FALSE	5	13.88888888888889
PCDHGA5	pc_up	pd_up	TCGA-WK-A8XT-01	7.16726300735	1.73486292362	top5	SSX2	1	monophasic	36	FALSE	FALSE	5	13.88888888888889
PCDHGA5	pc_up	NA	THR31_1386_S01	5.72846476509	1.73486292362	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
PCDHGA5	pc_up	NA	THR31_1392_S01	6.40002551791	1.73486292362	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
PCDHGA5	pc_up	NA	THR39_1368_S01	7.06263982829	1.73486292362	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
PCDHGA5	pc_up	NA	THR39_1372_S01	5.91241035381	1.73486292362	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
PLAGL1	pc_up	NA	TCGA-DX-AB3B-01	7.82945109334	6.92546606064	top5	SSX1	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
PLAGL1	pc_up	NA	TCGA-X6-A8C7-01	7.08733868467	6.92546606064	top5	SSX1	1	biphasic	36	FALSE	FALSE	5	13.88888888888889
PLAGL1	pc_up	NA	TH03_0156_S01	7.34677964323	6.92546606064	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
PLAGL1	pc_up	NA	THR39_1368_S01	9.05153524408	6.9261598587	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
PLAGL1	pc_up	NA	THR39_1369_S01	7.88740341635	6.9261598587	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
RPL3P4	pc_up	NA	TCGA-DX-AB3B-01	10.1213947092	8.85053634644	top5	SSX1	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
RPL3P4	pc_up	NA	TCGA-DX-A7ER-01	9.14973952318	8.85053634644	top5	SSX2	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
RPL3P4	pc_up	NA	TCGA-DX-AB3C-01	8.92057738304	8.85053634644	top5	SSX2	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
RPL3P4	pc_up	NA	THR39_1367_S01	9.20158485575	8.85158729553	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
RPL3P4	pc_up	NA	TCGA-DX-A7EQ-01	12.8564946792	8.85053634644	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
RUNX1T1	pc_up	NA	THR39_1363_S01	5.38956681176	3.24440813065	top5	SSX1	3	NA	36	TRUE	FALSE	5	13.88888888888889
RUNX1T1	pc_up	NA	THR39_1364_S01	6.08576455378	3.24440813065	top5	SSX1	3	NA	36	TRUE	FALSE	5	13.88888888888889
RUNX1T1	pc_up	NA	THR39_1370_S01	7.64616265716	3.24440813065	top5	SSX1	3	NA	36	TRUE	FALSE	5	13.88888888888889
RUNX1T1	pc_up	NA	THR39_1376_S01	7.08470210801	3.24440813065	top5	SSX1	3	NA	36	TRUE	FALSE	5	13.88888888888889
RUNX1T1	pc_up	NA	THR31_1386_S01	6.08321336825	3.24440813065	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
SFSWAP	pc_up	NA	THR31_1386_S01	6.17452626527	5.79911565781	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SFSWAP	pc_up	NA	TH27_0976_S01	5.88776894865	5.79839611053	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SFSWAP	pc_up	NA	THR39_1368_S01	6.00405188451	5.79911565781	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
SFSWAP	pc_up	NA	THR39_1369_S01	5.81249822533	5.79911565781	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
SFSWAP	pc_up	NA	THR39_1372_S01	5.95907460114	5.79911565781	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
SIX3	pc_up	NA	THR31_1386_S01	5.92552476975	0.6579002738	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SIX3	pc_up	NA	THR31_1392_S01	5.5966370341	0.6579002738	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SIX3	pc_up	NA	THR31_1393_S01	6.35173432259	0.6579002738	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
SIX3	pc_up	NA	THR39_1378_S01	4.68257329735	0.6579002738	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
SIX3	pc_up	NA	TCGA-DX-A7EQ-01	5.53072137213	0.6579002738	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
SORCS2	pc_up	NA	TH03_0112_S01	6.31288295528	5.40097570419	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SORCS2	pc_up	NA	TH03_0112_S02	6.2174246138099996	5.40097570419	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SORCS2	pc_up	NA	THR31_1386_S01	7.09539702279	5.40097570419	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SORCS2	pc_up	NA	TH27_0976_S01	6.19219416528	5.40097570419	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
SORCS2	pc_up	NA	THR39_1372_S01	6.28114183367	5.40097570419	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
STK3	pc_up	NA	THR39_1363_S01	6.508903979	5.91134643555	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
STK3	pc_up	NA	THR39_1364_S01	6.88410945136	5.91134643555	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
STK3	pc_up	NA	THR39_1370_S01	6.07489072013	5.91134643555	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
STK3	pc_up	NA	THR39_1368_S01	5.98845747281	5.91134643555	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
STK3	pc_up	NA	THR39_1369_S01	6.13031314554	5.91134643555	top5	SSX2	1	NA	36	FALSE	FALSE	5	13.88888888888889
TBX1	pc_up	NA	THR39_1362_S01	6.02635744696	5.73277187347	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TBX1	pc_up	NA	THR39_1365_S01	6.0141320865	5.73277187347	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TBX1	pc_up	NA	THR39_1366_S01	6.43245838451	5.73277187347	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
TBX1	pc_up	NA	THR39_1377_S01	5.74200621087	5.73277187347	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TBX1	pc_up	NA	THR39_1372_S01	6.36141746679	5.73277187347	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
TCEAL2	pc_up	NA	TCGA-DX-AB3B-01	6.60419248036	6.22002649307	top5	SSX1	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
TCEAL2	pc_up	NA	THR39_1367_S01	6.74550626587	6.2215795517	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
TCEAL2	pc_up	NA	THR39_1371_S01	6.89615073098	6.2215795517	top5	SSX1	2	NA	36	FALSE	FALSE	5	13.88888888888889
TCEAL2	pc_up	NA	THR39_1372_S01	7.69543711041	6.2215795517	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
TCEAL2	pc_up	NA	TCGA-DX-A7EQ-01	6.72885366153	6.22002649307	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
TGFBR3	pc_up	NA	THR39_1361_S01	5.88117515535	5.50466251373	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
TGFBR3	pc_up	NA	THR39_1366_S01	6.40514146314	5.50466251373	top5	SSX1	2	NA	36	TRUE	FALSE	5	13.88888888888889
TGFBR3	pc_up	NA	THR39_1367_S01	6.70057843215	5.50466251373	top5	SSX1	2	NA	36	TRUE	FALSE	5	13.88888888888889
TGFBR3	pc_up	NA	THR31_1386_S01	5.73525137579	5.50466251373	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
TGFBR3	pc_up	NA	TH27_0976_S01	6.21490191016	5.50466251373	top5	SSX1	1	NA	36	TRUE	FALSE	5	13.88888888888889
TNFRSF4	pc_up	NA	TCGA-MJ-A850-01	6.60795345134	5.10033321381	top5	SSX1	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
TNFRSF4	pc_up	NA	TCGA-Z4-AAPF-01	5.32296594636	5.10033321381	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	5	13.88888888888889
TNFRSF4	pc_up	NA	THR39_1362_S01	6.44807499644	5.10162258148	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TNFRSF4	pc_up	NA	THR31_1386_S01	6.19888699096	5.10162258148	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TNFRSF4	pc_up	NA	TCGA-DX-A7EQ-01	6.67438173049	5.10033321381	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
TNNI3	pc_up	NA	TCGA-DX-A7EO-01	6.35333786822	5.25044631958	top5	SSX2	2	biphasic	36	FALSE	FALSE	5	13.88888888888889
TNNI3	pc_up	NA	TH03_0112_S01	5.79155363339	5.25044631958	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TNNI3	pc_up	NA	THR39_1377_S01	5.85822971421	5.25239658356	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
TNNI3	pc_up	NA	THR39_1378_S01	6.72778434484	5.25239658356	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
TNNI3	pc_up	NA	TCGA-DX-A7EQ-01	9.41411395787	5.25044631958	top5	NA	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
TWIST2	pc_up	NA	TCGA-MJ-A850-01	5.92580712914	5.09683609009	top5	SSX1	2	monophasic	36	FALSE	FALSE	5	13.88888888888889
TWIST2	pc_up	NA	THR39_1363_S01	6.97418511708	5.100669384	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
TWIST2	pc_up	NA	THR39_1364_S01	7.49385544924	5.100669384	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
TWIST2	pc_up	NA	THR39_1372_S01	5.97452931248	5.100669384	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
TWIST2	pc_up	NA	THR39_1374_S01	5.83743871486	5.100669384	top5	SSX2	3	NA	36	FALSE	FALSE	5	13.88888888888889
UTP14A	pc_up	NA	TCGA-FX-A8OO-01	5.85295624453	5.42229747772	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	5	13.88888888888889
UTP14A	pc_up	NA	THR39_1363_S01	5.74738739965	5.42277002335	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
UTP14A	pc_up	NA	THR39_1364_S01	5.9314466853	5.42277002335	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
UTP14A	pc_up	NA	THR31_1386_S01	5.77135740899	5.42277002335	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
UTP14A	pc_up	NA	THR39_1374_S01	5.8260399589	5.42277002335	top5	SSX2	3	NA	36	FALSE	FALSE	5	13.88888888888889
WFDC1	pc_up	NA	TCGA-X6-A8C7-01	6.93354028715	5.77107143402	top5	SSX1	1	biphasic	36	FALSE	FALSE	5	13.88888888888889
WFDC1	pc_up	NA	THR39_1362_S01	6.05701696537	5.7735581398	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
WFDC1	pc_up	NA	THR39_1373_S01	5.81685566237	5.7735581398	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
WFDC1	pc_up	NA	THR31_1386_S01	5.85822971421	5.7735581398	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
WFDC1	pc_up	NA	THR31_1393_S01	5.80838505066	5.7735581398	top5	SSX1	3	NA	36	FALSE	FALSE	5	13.88888888888889
XG	pc_up	NA	TCGA-DX-A7EO-01	5.93220078205	3.878916502	top5	SSX2	2	biphasic	36	FALSE	FALSE	5	13.88888888888889
XG	pc_up	NA	THR39_1375_S01	5.96878197383	3.878916502	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
XG	pc_up	NA	THR31_1386_S01	5.92124588859	3.878916502	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
XG	pc_up	NA	TH27_0976_S01	6.43429461796	3.878916502	top5	SSX1	1	NA	36	FALSE	FALSE	5	13.88888888888889
XG	pc_up	NA	THR39_1372_S01	6.33306587808	3.878916502	top5	SSX2	2	NA	36	FALSE	FALSE	5	13.88888888888889
AL603831.1	pc_up	NA	THR39_1371_S01	6.13893730896	2.61537718773	top5	SSX1	2	NA	36	FALSE	FALSE	4	11.11111111111111
AL603831.1	pc_up	NA	TH27_0976_S01	5.95814667376	2.58021569252	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
AL603831.1	pc_up	NA	THR39_1369_S01	5.89772447022	2.61537718773	top5	SSX2	1	NA	36	FALSE	FALSE	4	11.11111111111111
AL603831.1	pc_up	NA	THR39_1372_S01	7.2527600323	2.61537718773	top5	SSX2	2	NA	36	FALSE	FALSE	4	11.11111111111111
APBB3	pc_up	NA	THR39_1371_S01	6.28262513419	6.22710418701	top5	SSX1	2	NA	36	FALSE	FALSE	4	11.11111111111111
APBB3	pc_up	NA	THR39_1373_S01	6.59544398459	6.22710418701	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
APBB3	pc_up	NA	THR39_1368_S01	6.25323293854	6.22710418701	top5	SSX2	1	NA	36	FALSE	FALSE	4	11.11111111111111
APBB3	pc_up	NA	THR39_1369_S01	6.42660022617	6.22710418701	top5	SSX2	1	NA	36	FALSE	FALSE	4	11.11111111111111
C12orf57	pc_up	NA	TCGA-DX-A7ER-01	10.0637472588	10.042391777	top5	SSX2	2	monophasic	36	FALSE	FALSE	4	11.11111111111111
C12orf57	pc_up	NA	TH03_0112_S01	10.160791644	10.042391777	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
C12orf57	pc_up	NA	THR31_1386_S01	10.7221671398	10.0425291061	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
C12orf57	pc_up	NA	TCGA-DX-A7EQ-01	11.2064101743	10.042391777	top5	NA	2	monophasic	36	FALSE	FALSE	4	11.11111111111111
CCNL2	pc_up	NA	THR39_1373_S01	8.55170826162	8.47557353973	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CCNL2	pc_up	NA	THR39_1376_S01	8.61290534727	8.47557353973	top5	SSX1	3	NA	36	FALSE	FALSE	4	11.11111111111111
CCNL2	pc_up	NA	TH03_0156_S01	8.47893137019	8.47544670105	top5	SSX1	3	NA	36	FALSE	FALSE	4	11.11111111111111
CCNL2	pc_up	NA	THR39_1368_S01	8.64594658242	8.47557353973	top5	SSX2	1	NA	36	FALSE	FALSE	4	11.11111111111111
CEP112	pc_up	NA	THR39_1363_S01	6.50858711209	5.28714513779	top5	SSX1	3	NA	36	FALSE	FALSE	4	11.11111111111111
CEP112	pc_up	NA	THR39_1364_S01	6.53807250274	5.28714513779	top5	SSX1	3	NA	36	FALSE	FALSE	4	11.11111111111111
CEP112	pc_up	NA	THR39_1371_S01	5.84874811461	5.28714513779	top5	SSX1	2	NA	36	FALSE	FALSE	4	11.11111111111111
CEP112	pc_up	NA	THR39_1374_S01	6.26491169307	5.28714513779	top5	SSX2	3	NA	36	FALSE	FALSE	4	11.11111111111111
CHST1	pc_up	NA	TH03_0112_S01	6.70777324347	6.70190048218	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CHST1	pc_up	NA	THR31_1386_S01	7.19475685442	6.69998025894	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CHST1	pc_up	NA	THR39_1372_S01	6.83567147948	6.69998025894	top5	SSX2	2	NA	36	FALSE	FALSE	4	11.11111111111111
CHST1	pc_up	NA	TCGA-DX-A7EQ-01	7.46527966786	6.70190048218	top5	NA	2	monophasic	36	FALSE	FALSE	4	11.11111111111111
CHST2	pc_up	NA	TCGA-DX-AB3B-01	6.60627100571	6.41258049011	top5	SSX1	2	monophasic	36	FALSE	FALSE	4	11.11111111111111
CHST2	pc_up	NA	TH03_0112_S01	6.93675570522	6.41258049011	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CHST2	pc_up	NA	TH03_0112_S02	6.62658515107	6.41258049011	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CHST2	pc_up	NA	THR39_1360_S01	6.8376910004300004	6.41258049011	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
COL13A1	pc_up	NA	TCGA-WK-A8XT-01	5.80452317759	4.33461666107	top5	SSX2	1	monophasic	36	FALSE	FALSE	4	11.11111111111111
COL13A1	pc_up	NA	TH03_0112_S01	5.67863534782	4.33461666107	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
COL13A1	pc_up	NA	THR39_1373_S01	6.34216358329	4.33461666107	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
COL13A1	pc_up	NA	THR39_1372_S01	6.52778975157	4.33461666107	top5	SSX2	2	NA	36	FALSE	FALSE	4	11.11111111111111
CSNK1G2	pc_up	NA	TH03_0112_S01	7.18507363788	6.876080513	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CSNK1G2	pc_up	NA	TH03_0112_S02	6.92076967302	6.876080513	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CSNK1G2	pc_up	NA	THR31_1386_S01	7.30624400903	6.87626695633	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
CSNK1G2	pc_up	pd_up	TH27_0976_S01	7.11675981338	6.876080513	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
DNAJC14	pc_up	NA	THR39_1362_S01	6.07296327156	6.0257229805	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
DNAJC14	pc_up	NA	THR31_1386_S01	6.52057939629	6.0257229805	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
DNAJC14	pc_up	NA	TH27_0976_S01	6.13750352375	6.02539300919	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
DNAJC14	pc_up	NA	THR39_1372_S01	6.09275714092	6.0257229805	top5	SSX2	2	NA	36	FALSE	FALSE	4	11.11111111111111
DOC2B	pc_up	NA	THR39_1371_S01	7.17412673742	4.99898052216	top5	SSX1	2	NA	36	FALSE	FALSE	4	11.11111111111111
DOC2B	pc_up	NA	THR39_1373_S01	5.76394266045	4.99898052216	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
DOC2B	pc_up	NA	TH03_0156_S01	6.76871365703	4.99898052216	top5	SSX1	3	NA	36	FALSE	FALSE	4	11.11111111111111
DOC2B	pc_up	NA	THR39_1372_S01	7.63865311647	4.99898052216	top5	SSX2	2	NA	36	FALSE	FALSE	4	11.11111111111111
DPEP1	pc_up	NA	THR39_1365_S01	6.08342613944	3.99394750595	top5	SSX1	1	NA	36	FALSE	FALSE	4	11.11111111111111
